"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","runtimeMinutes","genre","averageRating","Director","Star1","Star2"
"tt0277371","movie","Not Another Teen Movie","Not Another Teen Movie",0,2001,89,"Comedy","5.8","Joel Gallen","Chyler Leigh","Jaime Pressly"
"tt0277434","movie","We Were Soldiers","We Were Soldiers",0,2002,138,"Action","7.2","Randall Wallace","Mel Gibson","Madeleine Stowe"
"tt0277941","movie","Ned Kelly","Ned Kelly",0,2003,110,"Action","6.4","Gregor Jordan","Heath Ledger","Orlando Bloom"
"tt0278295","movie","All About the Benjamins","All About the Benjamins",0,2002,95,"Action","5.8","Kevin Bray","Ice Cube","Mike Epps"
"tt0278435","movie","Enough","Enough",0,2002,115,"Crime","5.8","Michael Apted","Jennifer Lopez","Billy Campbell"
"tt0278488","movie","How High","How High",0,2001,93,"Comedy","6.2","Jesse Dylan","Method Man","Redman"
"tt0278500","movie","The Importance of Being Earnest","The Importance of Being Earnest",0,2002,97,"Comedy","6.8","Oliver Parker","Rupert Everett","Colin Firth"
"tt0278504","movie","Insomnia","Insomnia",0,2002,118,"Drama","7.2","Christopher Nolan","Al Pacino","Robin Williams"
"tt0278731","movie","Spider","Spider",0,2002,98,"Drama","6.8","David Cronenberg","Ralph Fiennes","Miranda Richardson"
"tt0278736","movie","Stanley Kubrick: A Life in Pictures","Stanley Kubrick: A Life in Pictures",0,2001,142,"Biography","8","Jan Harlan","Katharina Kubrick","Malcolm McDowell"
"tt0278823","movie","Hollywood Ending","Hollywood Ending",0,2002,112,"Comedy","6.5","Woody Allen","Woody Allen","Téa Leoni"
"tt0281820","movie","The Good Thief","The Good Thief",0,2002,109,"Action","6.5","Neil Jordan","Nick Nolte","Ralph Fiennes"
"tt0282120","movie","The Wild Thornberrys","The Wild Thornberrys Movie",0,2002,85,"Adventure","5.6","Cathy Malkasian","Tim Curry","Tim Curry"
"tt0282209","movie","Darkness Falls","Darkness Falls",0,2003,86,"Fantasy","5","Jonathan Liebesman","Chaney Kley","Emma Caulfield Ford"
"tt0282687","movie","Life or Something Like It","Life or Something Like It",0,2002,103,"Comedy","5.8","Stephen Herek","Angelina Jolie","Edward Burns"
"tt0283003","movie","Spun","Spun",0,2002,101,"Comedy","6.7","Jonas Åkerlund","Jason Schwartzman","John Leguizamo"
"tt0283026","movie","Swimfan","Swimfan",0,2002,85,"Drama","5.1","John Polson","Jesse Bradford","Erika Christensen"
"tt0283084","movie","Tuck Everlasting","Tuck Everlasting",0,2002,90,"Drama","6.6","Jay Russell","Alexis Bledel","Jonathan Jackson"
"tt0283111","movie","Van Wilder","National Lampoon's Van Wilder",0,2002,92,"Comedy","6.4","Walt Becker","Ryan Reynolds","Tara Reid"
"tt0283139","movie","White Oleander","White Oleander",0,2002,109,"Drama","7.1","Peter Kosminsky","Michelle Pfeiffer","Renée Zellweger"
"tt0283426","movie","The Jungle Book 2","The Jungle Book 2",0,2003,72,"Adventure","5.3","Steve Trenbirth","John Goodman","Haley Joel Osment"
"tt0283509","movie","No Man's Land","No Man's Land",0,2001,98,"Comedy","7.9","Danis Tanovic","Branko Djuric","Rene Bitorajac"
"tt0283530","movie","The Emperor's Club","The Emperor's Club",0,2002,109,"Drama","6.9","Michael Hoffman","Kevin Kline","Emile Hirsch"
"tt0283632","movie","They","They",0,2002,89,"Horror","4.8","Robert Harmon","Laura Regan","Marc Blucas"
"tt0283832","movie","8 Women","8 femmes",0,2002,111,"Comedy","7","François Ozon","Fanny Ardant","Emmanuelle Béart"
"tt0283900","movie","The Spanish Apartment","L'auberge espagnole",0,2002,122,"Comedy","7.3","Cédric Klapisch","Romain Duris","Judith Godrèche"
"tt0284137","movie","Gadar: Ek Prem Katha","Gadar: Ek Prem Katha",0,2001,170,"Action","7.3","Anil Sharma","Sunny Deol","Ameesha Patel"
"tt0290095","movie","The Tuxedo","The Tuxedo",0,2002,98,"Action","5.4","Kevin Donovan","Jackie Chan","Jennifer Love Hewitt"
"tt0290212","movie","Full Frontal","Full Frontal",0,2002,101,"Comedy","4.7","Steven Soderbergh","Julia Roberts","Julia Roberts"
"tt0290329","movie","Visitor Q","Bijitâ Q",0,2001,84,"Comedy","6.5","Takashi Miike","Ken'ichi Endô","Ken'ichi Endô"
"tt0290334","movie","X2: X-Men United","X2",0,2003,134,"Action","7.4","Bryan Singer","Patrick Stewart","Hugh Jackman"
"tt0290673","movie","Irreversible","Irréversible",0,2002,97,"Crime","7.3","Gaspar Noé","Monica Bellucci","Vincent Cassel"
"tt0291172","movie","The Son","Le fils",0,2002,103,"Drama","7.5","Jean-Pierre Dardenne","Olivier Gourmet","Morgan Marinne"
"tt0291341","movie","Mean Machine","Mean Machine",0,2001,99,"Comedy","6.4","Barry Skolnick","Vinnie Jones","David Kelly"
"tt0291350","movie","Millennium Actress","Sennen joyû",0,2001,87,"Animation","7.8","Satoshi Kon","Miyoko Shôji","Shôzô Îzuka"
"tt0291376","movie","Nayak: The Real Hero","Nayak: The Real Hero",0,2001,187,"Action","7.8","S. Shankar","Anil Kapoor","Rani Mukerji"
"tt0291502","movie","Swept Away","Swept Away",0,2002,89,"Comedy","3.6","Guy Ritchie","Madonna","Adriano Giannini"
"tt0291579","movie","He Loves Me, He Loves Me Not","À la folie... pas du tout",0,2002,92,"Romance","7.1","Laetitia Colombani","Audrey Tautou","Samuel Le Bihan"
"tt0292490","movie","Dil Chahta Hai","Dil Chahta Hai",0,2001,183,"Comedy","8.1","Farhan Akhtar","Aamir Khan","Saif Ali Khan"
"tt0292506","movie","The Recruit","The Recruit",0,2003,115,"Action","6.6","Roger Donaldson","Al Pacino","Colin Farrell"
"tt0292542","movie","Son of the Bride","El hijo de la novia",0,2001,123,"Comedy","7.8","Juan José Campanella","Ricardo Darín","Héctor Alterio"
"tt0292644","movie","The Rules of Attraction","The Rules of Attraction",0,2002,110,"Comedy","6.6","Roger Avary","James Van Der Beek","Ian Somerhalder"
"tt0298744","movie","Auto Focus","Auto Focus",0,2002,105,"Biography","6.7","Paul Schrader","Greg Kinnear","Willem Dafoe"
"tt0298814","movie","The Core","The Core",0,2003,135,"Action","5.5","Jon Amiel","Aaron Eckhart","Hilary Swank"
"tt0298845","movie","In America","In America",0,2002,105,"Drama","7.7","Jim Sheridan","Paddy Considine","Samantha Morton"
"tt0299117","movie","Roger Dodger","Roger Dodger",0,2002,106,"Comedy","6.8","Dylan Kidd","Campbell Scott","Jesse Eisenberg"
"tt0299172","movie","Home on the Range","Home on the Range",0,2004,76,"Adventure","5.4","Will Finn","Judi Dench","Cuba Gooding Jr."
"tt0299458","movie","All the Real Girls","All the Real Girls",0,2003,108,"Drama","6.7","David Gordon Green","Zooey Deschanel","Paul Schneider"
"tt0299658","movie","Chicago","Chicago",0,2002,113,"Comedy","7.2","Rob Marshall","Renée Zellweger","Catherine Zeta-Jones"
"tt0299930","movie","Gigli","Gigli",0,2003,121,"Comedy","2.6","Martin Brest","Ben Affleck","Jennifer Lopez"
"tt0299977","movie","Hero","Ying xiong",0,2002,120,"Action","7.9","Yimou Zhang","Jet Li","Tony Leung Chiu-wai"
"tt0300051","movie","Jersey Girl","Jersey Girl",0,2004,102,"Comedy","6.2","Kevin Smith","Ben Affleck","Liv Tyler"
"tt0300140","movie","Lilya 4-Ever","Lilja 4-ever",0,2002,109,"Crime","7.8","Lukas Moodysson","Oksana Akinshina","Artyom Bogucharskiy"
"tt0300214","movie","Morvern Callar","Morvern Callar",0,2002,97,"Drama","6.7","Lynne Ramsay","Samantha Morton","Kathleen McDermott"
"tt0300471","movie","Shanghai Knights","Shanghai Knights",0,2003,114,"Action","6.2","David Dobkin","Jackie Chan","Owen Wilson"
"tt0300532","movie","Blue Crush","Blue Crush",0,2002,104,"Drama","5.7","John Stockwell","Kate Bosworth","Michelle Rodriguez"
"tt0300556","movie","Timeline","Timeline",0,2003,116,"Action","5.6","Richard Donner","Paul Walker","Gerard Butler"
"tt0301199","movie","Dirty Pretty Things","Dirty Pretty Things",0,2002,97,"Crime","7.2","Stephen Frears","Chiwetel Ejiofor","Audrey Tautou"
"tt0301357","movie","Good Bye Lenin!","Good Bye Lenin!",0,2003,121,"Comedy","7.7","Wolfgang Becker","Daniel Brühl","Katrin Sass"
"tt0301470","movie","Jeepers Creepers 2","Jeepers Creepers 2",0,2003,104,"Horror","5.7","Victor Salva","Jonathan Breck","Ray Wise"
"tt0301634","movie","Frozen Stiff","Mrtav 'ladan",0,2002,90,"Comedy","8.3","Milorad Milinkovic","Nikola Djuricko","Sonja Kolacaric"
"tt0303361","movie","May","May",0,2002,93,"Drama","6.6","Lucky McKee","Angela Bettis","Jeremy Sisto"
"tt0303714","movie","Barbershop","Barbershop",0,2002,102,"Comedy","6.3","Tim Story","Ice Cube","Cedric The Entertainer"
"tt0303816","movie","Cabin Fever","Cabin Fever",0,2002,93,"Horror","5.6","Eli Roth","Jordan Ladd","Rider Strong"
"tt0303933","movie","Drumline","Drumline",0,2002,118,"Comedy","5.9","Charles Stone III","Nick Cannon","Zoe Saldana"
"tt0304141","movie","Harry Potter and the Prisoner of Azkaban","Harry Potter and the Prisoner of Azkaban",0,2004,142,"Adventure","7.9","Alfonso Cuarón","Daniel Radcliffe","Emma Watson"
"tt0304262","movie","The Happiness of the Katakuris","Katakuri-ke no kôfuku",0,2001,113,"Comedy","6.9","Takashi Miike","Kenji Sawada","Keiko Matsuzaka"
"tt0304415","movie","Mona Lisa Smile","Mona Lisa Smile",0,2003,117,"Drama","6.6","Mike Newell","Julia Roberts","Kirsten Dunst"
"tt0313443","movie","Out of Time","Out of Time",0,2003,105,"Crime","6.5","Carl Franklin","Denzel Washington","Sanaa Lathan"
"tt0313542","movie","Runaway Jury","Runaway Jury",0,2003,127,"Crime","7.1","Gary Fleder","John Cusack","Rachel Weisz"
"tt0313670","movie","Sweet Sixteen","Sweet Sixteen",0,2002,106,"Crime","7.4","Ken Loach","Martin Compston","Michelle Coulter"
"tt0313737","movie","Two Weeks Notice","Two Weeks Notice",0,2002,101,"Comedy","6.1","Marc Lawrence","Sandra Bullock","Hugh Grant"
"tt0313792","movie","Anything Else","Anything Else",0,2003,108,"Comedy","6.3","Woody Allen","Woody Allen","Jason Biggs"
"tt0313911","movie","Agent Cody Banks","Agent Cody Banks",0,2003,102,"Action","5.1","Harald Zwart","Frankie Muniz","Hilary Duff"
"tt0314063","movie","Immortal","Immortel (ad vitam)",0,2004,103,"Drama","5.9","Enki Bilal","Linda Hardy","Thomas Kretschmann"
"tt0314067","movie","Philanthropy","Filantropica",0,2002,110,"Comedy","8.4","Nae Caranfil","Mircea Diaconu","Gheorghe Dinica"
"tt0314331","movie","Love Actually","Love Actually",0,2003,135,"Comedy","7.6","Richard Curtis","Hugh Grant","Martine McCutcheon"
"tt0314353","movie","Tears of the Sun","Tears of the Sun",0,2003,121,"Action","6.6","Antoine Fuqua","Bruce Willis","Cole Hauser"
"tt0314412","movie","My Life Without Me","My Life Without Me",0,2003,106,"Drama","7.4","Isabel Coixet","Sarah Polley","Scott Speedman"
"tt0314498","movie","The Perfect Score","The Perfect Score",0,2004,93,"Comedy","5.7","Brian Robbins","Scarlett Johansson","Erika Christensen"
"tt0314786","movie","The In-Laws","The In-Laws",0,2003,98,"Action","5.7","Andrew Fleming","Albert Brooks","Michael Douglas"
"tt0315297","movie","Twisted","Twisted",0,2004,97,"Crime","5.3","Philip Kaufman","Ashley Judd","Samuel L. Jackson"
"tt0315327","movie","Bruce Almighty","Bruce Almighty",0,2003,101,"Comedy","6.8","Tom Shadyac","Jim Carrey","Jennifer Aniston"
"tt0315543","movie","Open Hearts","Elsker dig for evigt",0,2002,113,"Drama","7.5","Susanne Bier","Sonja Richter","Nikolaj Lie Kaas"
"tt0315642","movie","Wazir","Wazir",0,2016,103,"Action","7.1","Bejoy Nambiar","Amitabh Bachchan","Farhan Akhtar"
"tt0315733","movie","21 Grams","21 Grams",0,2003,124,"Crime","7.6","Alejandro G. Iñárritu","Sean Penn","Benicio Del Toro"
"tt0315824","movie","The Big Bounce","The Big Bounce",0,2004,88,"Comedy","4.9","George Armitage","Owen Wilson","Morgan Freeman"
"tt0315983","movie","House of Sand and Fog","House of Sand and Fog",0,2003,126,"Crime","7.5","Vadim Perelman","Jennifer Connelly","Ben Kingsley"
"tt0322259","movie","2 Fast 2 Furious","2 Fast 2 Furious",0,2003,107,"Action","5.9","John Singleton","Paul Walker","Tyrese Gibson"
"tt0322330","movie","Freaky Friday","Freaky Friday",0,2003,97,"Comedy","6.3","Mark Waters","Jamie Lee Curtis","Lindsay Lohan"
"tt0322420","movie","Life Is a Miracle","Zivot je cudo",0,2004,155,"Comedy","7.5","Emir Kusturica","Slavko Stimac","Natasa Tapuskovic"
"tt0322589","movie","Honey","Honey",0,2003,94,"Drama","5.3","Bille Woodruff","Jessica Alba","Mekhi Phifer"
"tt0322802","movie","Jackass: The Movie","Jackass: The Movie",0,2002,85,"Action","6.6","Jeff Tremaine","Johnny Knoxville","Bam Margera"
"tt0323013","movie","Lakshya","Lakshya",0,2004,186,"Action","7.8","Farhan Akhtar","Hrithik Roshan","Preity G Zinta"
"tt0323033","movie","Laws of Attraction","Laws of Attraction",0,2004,90,"Comedy","5.9","Peter Howitt","Pierce Brosnan","Julianne Moore"
"tt0323120","movie","Loving Annabelle","Loving Annabelle",0,2006,77,"Drama","6.2","Katherine Brooks","Erin Kelly","Diane Gaidry"
"tt0323939","movie","Shade","Shade",0,2003,101,"Crime","6.3","Damian Nieman","Joe Nicolo","Carl Mazzocone Sr."
"tt0323944","movie","Shattered Glass","Shattered Glass",0,2003,94,"Drama","7.1","Billy Ray","Hayden Christensen","Chloë Sevigny"
"tt0323998","movie","Slim Susie","Smala Sussie",0,2003,97,"Comedy","6.9","Ulf Malmros","Tuva Novotny","Jonas Rimeika"
"tt0324127","movie","Suspect Zero","Suspect Zero",0,2004,99,"Crime","5.8","E. Elias Merhige","Aaron Eckhart","Ben Kingsley"
"tt0324133","movie","Swimming Pool","Swimming Pool",0,2003,102,"Crime","6.7","François Ozon","Charlotte Rampling","Charles Dance"
"tt0324197","movie","Time of the Wolf","Le temps du loup",0,2003,114,"Drama","6.4","Michael Haneke","Isabelle Huppert","Anaïs Demoustier"
"tt0324216","movie","The Texas Chainsaw Massacre","The Texas Chainsaw Massacre",0,2003,98,"Horror","6.2","Marcus Nispel","Jessica Biel","Jonathan Tucker"
"tt0324554","movie","Wicker Park","Wicker Park",0,2004,114,"Drama","6.9","Paul McGuigan","Josh Hartnett","Diane Kruger"
"tt0325055","movie","Sylvia","Sylvia",0,2003,100,"Biography","6.3","Christine Jeffs","Gwyneth Paltrow","Daniel Craig"
"tt0331468","movie","Cold Creek Manor","Cold Creek Manor",0,2003,118,"Drama","5","Mike Figgis","Dennis Quaid","Sharon Stone"
"tt0331632","movie","Scooby-Doo 2: Monsters Unleashed","Scooby-Doo 2: Monsters Unleashed",0,2004,93,"Adventure","5.2","Raja Gosnell","Freddie Prinze Jr.","Sarah Michelle Gellar"
"tt0331811","movie","11:14","11:14",0,2003,86,"Comedy","7.1","Greg Marcks","Henry Thomas","Colin Hanks"
"tt0331933","movie","Man of the House","Man of the House",0,2005,100,"Comedy","5.4","Stephen Herek","Tommy Lee Jones","Christina Milian"
"tt0331952","movie","The Clearing","The Clearing",0,2004,95,"Drama","5.8","Pieter Jan Brugge","Robert Redford","Willem Dafoe"
"tt0331953","movie","Club Dread","Club Dread",0,2004,104,"Comedy","5.7","Jay Chandrasekhar","Jay Chandrasekhar","Bill Paxton"
"tt0332047","movie","Fever Pitch","Fever Pitch",0,2005,104,"Comedy","6.2","Bobby Farrelly","Drew Barrymore","Jimmy Fallon"
"tt0332136","movie","If Only","If Only",0,2004,92,"Comedy","7","Gil Junger","Jennifer Love Hewitt","Paul Nicholls"
"tt0332280","movie","The Notebook","The Notebook",0,2004,123,"Drama","7.8","Nick Cassavetes","Gena Rowlands","James Garner"
"tt0279493","movie","Undercover Brother","Undercover Brother",0,2002,86,"Action","5.9","Malcolm D. Lee","Eddie Griffin","Eddie Griffin"
"tt0279778","movie","Divine Secrets of the Ya-Ya Sisterhood","Divine Secrets of the Ya-Ya Sisterhood",0,2002,116,"Drama","6.1","Callie Khouri","Sandra Bullock","Ellen Burstyn"
"tt0279781","movie","Sorority Boys","Sorority Boys",0,2002,93,"Comedy","5.4","Wallace Wolodarsky","Barry Watson","Harland Williams"
"tt0279889","movie","Joe Somebody","Joe Somebody",0,2001,98,"Comedy","5.5","John Pasquin","Tim Allen","Julie Bowen"
"tt0280030","movie","Return to Never Land","Return to Never Land",0,2002,72,"Adventure","5.8","Robin Budd","Blayne Weaver","Harriet Owen"
"tt0280380","movie","Trapped","Trapped",0,2002,106,"Action","6.1","Luis Mandoki","Kevin Bacon","Charlize Theron"
"tt0280460","movie","The Banger Sisters","The Banger Sisters",0,2002,98,"Comedy","5.7","Bob Dolman","Susan Sarandon","Goldie Hawn"
"tt0280477","movie","Better Luck Tomorrow","Better Luck Tomorrow",0,2002,101,"Crime","7","Justin Lin","Parry Shen","Jason Tobin"
"tt0280486","movie","Bad Company","Bad Company",0,2002,116,"Action","5.6","Joel Schumacher","Anthony Hopkins","Chris Rock"
"tt0280491","movie","Bloody Sunday","Bloody Sunday",0,2002,111,"Drama","7.6","Paul Greengrass","James Nesbitt","Tim Pigott-Smith"
"tt0280590","movie","Mr. Deeds","Mr. Deeds",0,2002,96,"Comedy","5.8","Steven Brill","Adam Sandler","Winona Ryder"
"tt0280609","movie","Dog Soldiers","Dog Soldiers",0,2002,105,"Action","6.8","Neil Marshall","Sean Pertwee","Kevin McKidd"
"tt0280653","movie","Amen.","Amen.",0,2002,132,"Biography","7.2","Costa-Gavras","Ulrich Tukur","Mathieu Kassovitz"
"tt0280665","movie","Femme Fatale","Femme Fatale",0,2002,114,"Crime","6.2","Brian De Palma","Rebecca Romijn","Rebecca Romijn"
"tt0280707","movie","Gosford Park","Gosford Park",0,2001,137,"Comedy","7.2","Robert Altman","Maggie Smith","Ryan Phillippe"
"tt0280720","movie","The Guru","The Guru",0,2002,94,"Comedy","5.4","Daisy von Scherler Mayer","Jimi Mistry","Heather Graham"
"tt0280760","movie","Igby Goes Down","Igby Goes Down",0,2002,98,"Comedy","6.8","Burr Steers","Kieran Culkin","Susan Sarandon"
"tt0280778","movie","Iris","Iris",0,2001,91,"Biography","7","Richard Eyre","Judi Dench","Jim Broadbent"
"tt0280969","movie","My Little Eye","My Little Eye",0,2002,95,"Horror","5.5","Marc Evans","Sean Cw Johnson","Kris Lemche"
"tt0281322","movie","Undisputed","Undisputed",0,2002,94,"Action","6.1","Walter Hill","Wesley Snipes","Ving Rhames"
"tt0281358","movie","A Walk to Remember","A Walk to Remember",0,2002,101,"Drama","7.3","Adam Shankman","Mandy Moore","Shane West"
"tt0281364","movie","Wasabi","Wasabi",0,2001,94,"Action","6.6","Gérard Krawczyk","Jean Reno","Ryôko Hirosue"
"tt0281373","movie","Snow Dogs","Snow Dogs",0,2002,99,"Adventure","5.2","Brian Levant","Cuba Gooding Jr.","James Coburn"
"tt0281686","movie","Bubba Ho-Tep","Bubba Ho-Tep",0,2002,92,"Comedy","6.9","Don Coscarelli","Bruce Campbell","Bruce Campbell"
"tt0287467","movie","Talk to Her","Hable con ella",0,2002,112,"Drama","7.9","Pedro Almodóvar","Rosario Flores","Javier Cámara"
"tt0287717","movie","Spy Kids 2: Island of Lost Dreams","Spy Kids 2: Island of Lost Dreams",0,2002,100,"Action","5.3","Robert Rodriguez","Alexa PenaVega","Daryl Sabara"
"tt0287978","movie","Daredevil","Daredevil",0,2003,103,"Action","5.3","Mark Steven Johnson","Ben Affleck","Ben Affleck"
"tt0288045","movie","The Medallion","The Medallion",0,2003,88,"Action","5.2","Gordon Chan","Jackie Chan","Lee Evans"
"tt0288439","movie","Bang Bang You're Dead","Bang Bang You're Dead",0,2002,93,"Crime","7.7","Guy Ferland","Tom Cavanagh","Ben Foster"
"tt0288477","movie","Ghost Ship","Ghost Ship",0,2002,91,"Horror","5.6","Steve Beck","Julianna Margulies","Gabriel Byrne"
"tt0289043","movie","28 Days Later","28 Days Later...",0,2002,113,"Drama","7.5","Danny Boyle","Cillian Murphy","Naomie Harris"
"tt0289408","movie","The Powerpuff Girls Movie","The Powerpuff Girls Movie",0,2002,73,"Action","6.5","Craig McCracken","Cathy Cavadini","Tara Strong"
"tt0289635","movie","Young Adam","Young Adam",0,2003,98,"Crime","6.3","David Mackenzie","Ewan McGregor","Tilda Swinton"
"tt0289765","movie","Red Dragon","Red Dragon",0,2002,124,"Crime","7.2","Brett Ratner","Anthony Hopkins","Edward Norton"
"tt0289848","movie","Analyze That","Analyze That",0,2002,96,"Comedy","5.9","Harold Ramis","Robert De Niro","Billy Crystal"
"tt0289879","movie","The Butterfly Effect","The Butterfly Effect",0,2004,113,"Drama","7.6","Eric Bress","Ashton Kutcher","Amy Smart"
"tt0289992","movie","The Life of David Gale","The Life of David Gale",0,2003,130,"Crime","7.5","Alan Parker","Kevin Spacey","Kate Winslet"
"tt0290002","movie","Meet the Fockers","Meet the Fockers",0,2004,115,"Comedy","6.3","Jay Roach","Ben Stiller","Robert De Niro"
"tt0292963","movie","Before the Devil Knows You're Dead","Before the Devil Knows You're Dead",0,2007,117,"Crime","7.3","Sidney Lumet","Philip Seymour Hoffman","Ethan Hawke"
"tt0293007","movie","Carandiru","Carandiru",0,2003,145,"Crime","7.6","Hector Babenco","Enrique Diaz","Wagner Moura"
"tt0293416","movie","Metropolis","Metoroporisu",0,2001,108,"Adventure","7.2","Rintarô","Toshio Furukawa","Scott Weinger"
"tt0293429","movie","Mortal Kombat","Mortal Kombat",0,2021,110,"Action","6","Simon McQuoid","Lewis Tan","Jessica McNamee"
"tt0293508","movie","The Phantom of the Opera","The Phantom of the Opera",0,2004,143,"Drama","7.2","Joel Schumacher","Gerard Butler","Emmy Rossum"
"tt0293564","movie","Rush Hour 3","Rush Hour 3",0,2007,91,"Action","6.2","Brett Ratner","Jackie Chan","Chris Tucker"
"tt0293662","movie","The Transporter","The Transporter",0,2002,92,"Action","6.8","Louis Leterrier","Jason Statham","Shu Qi"
"tt0293715","movie","My Sassy Girl","Yeopgijeogin geunyeo",0,2001,137,"Comedy","8","Jae-young Kwak","Cha Tae-hyun","Jun Ji-hyun"
"tt0293815","movie","Friday After Next","Friday After Next",0,2002,85,"Comedy","5.8","Marcus Raboy","Ice Cube","Mike Epps"
"tt0294357","movie","Beyond Borders","Beyond Borders",0,2003,127,"Adventure","6.4","Martin Campbell","Clive Owen","Angelina Jolie"
"tt0294870","movie","Rent","Rent",0,2005,135,"Drama","6.8","Chris Columbus","Taye Diggs","Wilson Jermaine Heredia"
"tt0295178","movie","Austin Powers in Goldmember","Austin Powers in Goldmember",0,2002,94,"Action","6.2","Jay Roach","Mike Myers","Mike Myers"
"tt0295254","movie","Feardotcom","Feardotcom",0,2002,101,"Crime","3.4","William Malone","Stephen Dorff","Natascha McElhone"
"tt0295289","movie","A Guy Thing","A Guy Thing",0,2003,101,"Comedy","5.6","Chris Koch","Jason Lee","Julia Stiles"
"tt0295297","movie","Harry Potter and the Chamber of Secrets","Harry Potter and the Chamber of Secrets",0,2002,161,"Adventure","7.4","Chris Columbus","Daniel Radcliffe","Rupert Grint"
"tt0295427","movie","The Master of Disguise","The Master of Disguise",0,2002,80,"Adventure","3.3","Perry Andelin Blake","Dana Carvey","Jennifer Esposito"
"tt0304669","movie","The Santa Clause 2","The Santa Clause 2",0,2002,104,"Comedy","5.7","Michael Lembeck","Tim Allen","Tim Allen"
"tt0304711","movie","The Order","The Order",0,2003,102,"Horror","5.1","Brian Helgeland","Heath Ledger","Mark Addy"
"tt0305206","movie","American Splendor","American Splendor",0,2003,101,"Biography","7.4","Shari Springer Berman","Paul Giamatti","Shari Springer Berman"
"tt0305224","movie","Anger Management","Anger Management",0,2003,106,"Comedy","6.3","Peter Segal","Jack Nicholson","Adam Sandler"
"tt0305357","movie","Charlie's Angels: Full Throttle","Charlie's Angels: Full Throttle",0,2003,106,"Action","4.9","McG","Drew Barrymore","Lucy Liu"
"tt0305669","movie","Bringing Down the House","Bringing Down the House",0,2003,105,"Comedy","5.6","Adam Shankman","Steve Martin","Queen Latifah"
"tt0305711","movie","Just Married","Just Married",0,2003,95,"Comedy","5.5","Shawn Levy","Ashton Kutcher","Brittany Murphy"
"tt0306047","movie","Scary Movie 3","Scary Movie 3",0,2003,84,"Comedy","5.5","David Zucker","Anna Faris","Charlie Sheen"
"tt0306434","movie","Aankhen","Aankhen",0,2002,165,"Crime","7.4","Vipul Amrutlal Shah","Amitabh Bachchan","Akshay Kumar"
"tt0306685","movie","Cradle 2 the Grave","Cradle 2 the Grave",0,2003,101,"Action","5.8","Andrzej Bartkowiak","Jet Li","DMX"
"tt0306734","movie","The Divorce","Le divorce",0,2003,117,"Comedy","4.9","James Ivory","Kate Hudson","Naomi Watts"
"tt0306841","movie","The Lizzie McGuire Movie","The Lizzie McGuire Movie",0,2003,94,"Adventure","5.5","Jim Fall","Hilary Duff","Hilary Duff"
"tt0307213","movie","Bad Guy","Nabbeun namja",0,2001,100,"Drama","6.6","Kim Ki-duk","Cho Jae-hyun","Won Seo"
"tt0307453","movie","Shark Tale","Shark Tale",0,2004,90,"Adventure","6","Bibo Bergeron","Will Smith","Robert De Niro"
"tt0307479","movie","Solaris","Solaris",0,2002,99,"Drama","6.2","Steven Soderbergh","George Clooney","Natascha McElhone"
"tt0310775","movie","Sympathy for Mr. Vengeance","Boksuneun naui geot",0,2002,129,"Crime","7.5","Park Chan-wook","Song Kang-ho","Shin Ha-kyun"
"tt0310793","movie","Bowling for Columbine","Bowling for Columbine",0,2002,120,"Crime","8","Michael Moore","Michael Moore","Charlton Heston"
"tt0310910","movie","Confidence","Confidence",0,2003,97,"Crime","6.6","James Foley","Edward Burns","Dustin Hoffman"
"tt0311113","movie","Master and Commander: The Far Side of the World","Master and Commander: The Far Side of the World",0,2003,138,"Action","7.5","Peter Weir","Russell Crowe","Paul Bettany"
"tt0311289","movie","Holes","Holes",0,2003,117,"Adventure","7","Andrew Davis","Shia LaBeouf","Sigourney Weaver"
"tt0311429","movie","The League of Extraordinary Gentlemen","The League of Extraordinary Gentlemen",0,2003,110,"Action","5.8","Stephen Norrington","Sean Connery","Stuart Townsend"
"tt0311519","movie","The Man Without a Past","Mies vailla menneisyyttä",0,2002,97,"Comedy","7.6","Aki Kaurismäki","Markku Peltola","Kati Outinen"
"tt0311648","movie","Pieces of April","Pieces of April",0,2003,80,"Comedy","7","Peter Hedges","Katie Holmes","Oliver Platt"
"tt0312004","movie","Wallace & Gromit: The Curse of the Were-Rabbit","The Curse of the Were-Rabbit",0,2005,85,"Adventure","7.5","Steve Box","Peter Sallis","Peter Sallis"
"tt0312528","movie","The Cat in the Hat","The Cat in the Hat",0,2003,82,"Adventure","4.1","Bo Welch","Mike Myers","Spencer Breslin"
"tt0312549","movie","Veronica Guerin","Veronica Guerin",0,2003,98,"Biography","6.8","Joel Schumacher","Cate Blanchett","Colin Farrell"
"tt0312843","movie","Suicide Club","Jisatsu sâkuru",0,2001,99,"Crime","6.5","Sion Sono","Ryo Ishibashi","Masatoshi Nagase"
"tt0313196","movie","The Crime of Padre Amaro","El crimen del padre Amaro",0,2002,118,"Drama","6.7","Carlos Carrera","Gael García Bernal","Ana Claudia Talancón"
"tt0319061","movie","Big Fish","Big Fish",0,2003,125,"Adventure","8","Tim Burton","Ewan McGregor","Albert Finney"
"tt0319262","movie","The Day After Tomorrow","The Day After Tomorrow",0,2004,124,"Action","6.5","Roland Emmerich","Dennis Quaid","Jake Gyllenhaal"
